ts_utc;topic;received_total;received_delta;msgs_per_sec;
2026-01-18T15:35:00.6491777Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:01.6490452Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:02.6573688Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:03.6569904Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:04.6572244Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:05.6634923Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:06.6731105Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:07.6812306Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:08.6897468Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:09.6906999Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:10.6977860Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:11.6990848Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:12.6985956Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:13.6989391Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:14.7069398Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:15.7070703Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:16.7069589Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:17.7144493Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:18.7227298Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:19.7239703Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:20.7327618Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:21.7385029Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:22.7407219Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:23.7488076Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:24.7570332Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:25.7652788Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:26.7651704Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:27.7657453Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:28.7654494Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:29.7737588Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:30.7734776Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:31.7813429Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:32.7900763Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:33.7909901Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:34.7910080Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:35.8068779Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:36.8115568Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:37.8119755Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:38.8212300Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:39.8345605Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:40.8410162Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:41.8409335Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:42.8489674Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:43.8495581Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:44.8613752Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:45.8660659Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:46.8658396Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:47.8737246Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:48.8739909Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:49.8740124Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:50.8741545Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:51.8741348Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:52.8744941Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:53.8816045Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:54.8900505Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:55.8905624Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:56.8910524Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:57.8910393Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:58.8908231Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:35:59.8905187Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:00.8905808Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:01.8985293Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:02.8985272Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:03.8984187Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:04.9061370Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:05.9111362Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:06.9155853Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:07.9240261Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:08.9241244Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:09.9295882Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:10.9319795Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:11.9327519Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:12.9407260Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:13.9475730Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:14.9560387Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:15.9569894Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:16.9635276Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:17.9732847Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:18.9742099Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:19.9824647Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:20.9900748Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:22.0045468Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:23.0143407Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:24.0146264Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:25.0160530Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:26.0299950Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:27.0378597Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:28.0408145Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:29.0554118Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:30.0576516Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:31.0651457Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:32.0739086Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:33.0816492Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:34.0822442Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:35.0907111Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:36.0993396Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:37.1145503Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:38.1157811Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:39.1230794Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:40.1237188Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:41.1274811Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:42.1397618Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:43.1474387Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:44.1490065Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:45.1562206Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:46.1576136Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:47.1794739Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:48.1907031Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:49.1990836Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:50.1986003Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:51.1992600Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:52.2148419Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:53.2208159Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:54.2241777Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:55.2237488Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:56.2240228Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:57.2319750Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:58.2406171Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:36:59.2484808Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:00.2566716Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:01.2575795Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:02.2658466Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:03.2654121Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:04.2653775Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:05.2785519Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:06.2804266Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:07.2819452Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:08.2820600Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:09.2893725Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:10.2900069Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:11.2902225Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:12.2983217Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:13.3046045Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:14.3076440Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:15.3159276Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:16.3232489Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:17.3300449Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:18.3397553Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:19.3409948Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:20.3402129Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:21.3482979Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:22.3492207Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:23.3535984Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:24.3552522Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:25.3560877Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:26.3562990Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:27.3572941Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:28.3575476Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:29.3639162Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:30.3644851Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:31.3725753Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:32.3741437Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:33.3816683Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:34.3822456Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:35.3906452Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:36.3982104Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:37.3987036Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:38.3990002Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:39.3990501Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:40.4051331Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:41.4075613Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:42.4126180Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:43.4149538Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:44.4154347Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:45.4255244Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:46.4283706Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:47.4303418Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:48.4309253Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:49.4322650Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:50.4400614Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:51.4407671Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:52.4565664Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:53.4651240Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:54.4736585Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:55.4742077Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:56.4738652Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:57.4742281Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:58.4823190Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:37:59.4961746Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:00.4989994Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:01.5057180Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:02.5135536Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:03.5237380Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:04.5322164Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:05.5388712Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:06.5406370Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:07.5467349Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:08.5478465Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:09.5479369Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:10.5484679Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:11.5485885Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:12.5485973Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:13.5487789Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:14.5490994Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:15.5488826Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:16.5490538Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:17.5561397Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:18.5637263Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:19.5656921Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:20.5791403Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:21.5823751Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:22.5986152Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:23.5984249Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:24.6032929Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:25.6074052Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:26.6197578Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:27.6227503Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:28.6239374Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:29.6310875Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:30.6322025Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:31.6394780Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:32.6408302Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:33.6474722Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:34.6488918Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:35.6545467Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:36.6635795Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:37.6727829Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:38.6812535Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:39.6813629Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:40.6823574Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:41.6824771Z;long-run-topic-01;30490;0;0;0
2026-01-18T15:38:42.6899739Z;long-run-topic-01;30503;13;13;13
2026-01-18T15:38:43.6899525Z;long-run-topic-01;31001;498;498;498
2026-01-18T15:38:44.6959313Z;long-run-topic-01;31512;511;511;511
2026-01-18T15:38:45.6991614Z;long-run-topic-01;32002;490;490;490
2026-01-18T15:38:46.6988283Z;long-run-topic-01;32503;501;501;501
2026-01-18T15:38:47.7065839Z;long-run-topic-01;33003;500;500;500
2026-01-18T15:38:48.7075052Z;long-run-topic-01;33511;508;508;508
2026-01-18T15:38:49.7223207Z;long-run-topic-01;34029;518;518;518
2026-01-18T15:38:50.7318340Z;long-run-topic-01;34523;494;494;494
2026-01-18T15:38:51.7321067Z;long-run-topic-01;35031;508;508;508
2026-01-18T15:38:52.7379795Z;long-run-topic-01;35525;494;494;494
2026-01-18T15:38:53.7489763Z;long-run-topic-01;36041;516;516;516
2026-01-18T15:38:54.7510961Z;long-run-topic-01;36512;471;471;471
2026-01-18T15:38:55.7622797Z;long-run-topic-01;37050;538;538;538
2026-01-18T15:38:56.7653491Z;long-run-topic-01;37518;468;468;468
2026-01-18T15:38:57.7712853Z;long-run-topic-01;38047;529;529;529
2026-01-18T15:38:58.7771625Z;long-run-topic-01;38569;522;522;522
2026-01-18T15:38:59.7868875Z;long-run-topic-01;39071;502;502;502
2026-01-18T15:39:00.7886749Z;long-run-topic-01;39584;513;513;513
2026-01-18T15:39:01.7936261Z;long-run-topic-01;40073;489;489;489
2026-01-18T15:39:02.7958479Z;long-run-topic-01;40576;503;503;503
2026-01-18T15:39:03.7996003Z;long-run-topic-01;41077;501;501;501
2026-01-18T15:39:04.8023205Z;long-run-topic-01;41571;494;494;494
2026-01-18T15:39:05.8073866Z;long-run-topic-01;42074;503;503;503
2026-01-18T15:39:06.8092197Z;long-run-topic-01;42578;504;504;504
2026-01-18T15:39:07.8149318Z;long-run-topic-01;43089;511;511;511
2026-01-18T15:39:08.8223633Z;long-run-topic-01;43604;515;515;515
2026-01-18T15:39:09.8237681Z;long-run-topic-01;44097;493;493;493
2026-01-18T15:39:10.8236334Z;long-run-topic-01;44589;492;492;492
2026-01-18T15:39:11.8366235Z;long-run-topic-01;45109;520;520;520
2026-01-18T15:39:12.8378915Z;long-run-topic-01;45597;488;488;488
2026-01-18T15:39:13.8392032Z;long-run-topic-01;46110;513;513;513
2026-01-18T15:39:14.8466793Z;long-run-topic-01;46614;504;504;504
2026-01-18T15:39:15.8535357Z;long-run-topic-01;47115;501;501;501
2026-01-18T15:39:16.8552351Z;long-run-topic-01;47629;514;514;514
2026-01-18T15:39:17.8606201Z;long-run-topic-01;48112;483;483;483
2026-01-18T15:39:18.8718225Z;long-run-topic-01;48628;516;516;516
2026-01-18T15:39:19.8780254Z;long-run-topic-01;49128;500;500;500
2026-01-18T15:39:20.8808232Z;long-run-topic-01;49643;515;515;515
2026-01-18T15:39:21.8802152Z;long-run-topic-01;50141;498;498;498
2026-01-18T15:39:22.8807465Z;long-run-topic-01;50638;497;497;497
2026-01-18T15:39:23.8875705Z;long-run-topic-01;51148;510;510;510
2026-01-18T15:39:24.8885562Z;long-run-topic-01;51648;500;500;500
2026-01-18T15:39:25.8968491Z;long-run-topic-01;52147;499;499;499
2026-01-18T15:39:26.9122351Z;long-run-topic-01;52655;508;508;508
2026-01-18T15:39:27.9226979Z;long-run-topic-01;53172;517;517;517
2026-01-18T15:39:28.9318829Z;long-run-topic-01;53667;495;495;495
2026-01-18T15:39:29.9321075Z;long-run-topic-01;54180;513;513;513
2026-01-18T15:39:30.9468245Z;long-run-topic-01;54676;496;496;496
2026-01-18T15:39:31.9467473Z;long-run-topic-01;55191;515;515;515
2026-01-18T15:39:32.9477852Z;long-run-topic-01;55687;496;496;496
2026-01-18T15:39:33.9469364Z;long-run-topic-01;56195;508;508;508
2026-01-18T15:39:34.9470482Z;long-run-topic-01;56686;491;491;491
2026-01-18T15:39:35.9470970Z;long-run-topic-01;57176;490;490;490
2026-01-18T15:39:36.9473276Z;long-run-topic-01;57683;507;507;507
2026-01-18T15:39:37.9483676Z;long-run-topic-01;58180;497;497;497
2026-01-18T15:39:38.9550428Z;long-run-topic-01;58680;500;500;500
2026-01-18T15:39:39.9563944Z;long-run-topic-01;59184;504;504;504
2026-01-18T15:39:40.9567334Z;long-run-topic-01;59683;499;499;499
2026-01-18T15:39:41.9708570Z;long-run-topic-01;60201;518;518;518
2026-01-18T15:39:42.9756372Z;long-run-topic-01;60691;490;490;490
2026-01-18T15:39:43.9871700Z;long-run-topic-01;61211;520;520;520
2026-01-18T15:39:44.9957494Z;long-run-topic-01;61719;508;508;508
2026-01-18T15:39:45.9983483Z;long-run-topic-01;62220;501;501;501
2026-01-18T15:39:47.0060445Z;long-run-topic-01;62703;483;483;483
2026-01-18T15:39:48.0151029Z;long-run-topic-01;63227;524;524;524
2026-01-18T15:39:49.0218943Z;long-run-topic-01;63734;507;507;507
2026-01-18T15:39:50.0308578Z;long-run-topic-01;64233;499;499;499
2026-01-18T15:39:51.0349021Z;long-run-topic-01;64746;513;513;513
2026-01-18T15:39:52.0376900Z;long-run-topic-01;65241;495;495;495
2026-01-18T15:39:53.0384434Z;long-run-topic-01;65747;506;506;506
2026-01-18T15:39:54.0493115Z;long-run-topic-01;66262;515;515;515
2026-01-18T15:39:55.0496438Z;long-run-topic-01;66757;495;495;495
2026-01-18T15:39:56.0551161Z;long-run-topic-01;67267;510;510;510
2026-01-18T15:39:57.0635497Z;long-run-topic-01;67775;508;508;508
2026-01-18T15:39:58.0717492Z;long-run-topic-01;68272;497;497;497
2026-01-18T15:39:59.0731051Z;long-run-topic-01;68770;498;498;498
2026-01-18T15:40:00.0732318Z;long-run-topic-01;69280;510;510;510
2026-01-18T15:40:01.0735703Z;long-run-topic-01;69765;485;485;485
2026-01-18T15:40:02.0762404Z;long-run-topic-01;70283;518;518;518
2026-01-18T15:40:03.0817008Z;long-run-topic-01;70784;501;501;501
2026-01-18T15:40:04.0881876Z;long-run-topic-01;71282;498;498;498
2026-01-18T15:40:05.0973338Z;long-run-topic-01;71785;503;503;503
2026-01-18T15:40:06.0976421Z;long-run-topic-01;72294;509;509;509
2026-01-18T15:40:07.0983572Z;long-run-topic-01;72787;493;493;493
2026-01-18T15:40:08.1030494Z;long-run-topic-01;73290;503;503;503
2026-01-18T15:40:09.1103141Z;long-run-topic-01;73808;518;518;518
2026-01-18T15:40:10.1126420Z;long-run-topic-01;74292;484;484;484
2026-01-18T15:40:11.1129201Z;long-run-topic-01;74799;507;507;507
2026-01-18T15:40:12.1222695Z;long-run-topic-01;75308;509;509;509
2026-01-18T15:40:13.1225707Z;long-run-topic-01;75787;479;479;479
2026-01-18T15:40:14.1221184Z;long-run-topic-01;76304;517;517;517
2026-01-18T15:40:15.1291430Z;long-run-topic-01;76805;501;501;501
2026-01-18T15:40:16.1362079Z;long-run-topic-01;77303;498;498;498
2026-01-18T15:40:17.1444263Z;long-run-topic-01;77835;532;532;532
2026-01-18T15:40:18.1572628Z;long-run-topic-01;78328;493;493;493
2026-01-18T15:40:19.1573973Z;long-run-topic-01;78831;503;503;503
2026-01-18T15:40:20.1707441Z;long-run-topic-01;79340;509;509;509
2026-01-18T15:40:21.1809706Z;long-run-topic-01;79850;510;510;510
2026-01-18T15:40:22.1804265Z;long-run-topic-01;80355;505;505;505
2026-01-18T15:40:23.1817759Z;long-run-topic-01;80858;503;503;503
2026-01-18T15:40:24.1891603Z;long-run-topic-01;81361;503;503;503
2026-01-18T15:40:25.1967197Z;long-run-topic-01;81851;490;490;490
2026-01-18T15:40:26.1989213Z;long-run-topic-01;82369;518;518;518
2026-01-18T15:40:27.1991531Z;long-run-topic-01;82869;500;500;500
2026-01-18T15:40:28.2105117Z;long-run-topic-01;83360;491;491;491
2026-01-18T15:40:29.2114958Z;long-run-topic-01;83867;507;507;507
2026-01-18T15:40:30.2121839Z;long-run-topic-01;84379;512;512;512
2026-01-18T15:40:31.2272419Z;long-run-topic-01;84882;503;503;503
2026-01-18T15:40:32.2271600Z;long-run-topic-01;85380;498;498;498
2026-01-18T15:40:33.2275665Z;long-run-topic-01;85873;493;493;493
2026-01-18T15:40:34.2270268Z;long-run-topic-01;86380;507;507;507
2026-01-18T15:40:35.2268688Z;long-run-topic-01;86881;501;501;501
2026-01-18T15:40:36.2344425Z;long-run-topic-01;87381;500;500;500
2026-01-18T15:40:37.2363921Z;long-run-topic-01;87893;512;512;512
2026-01-18T15:40:38.2378634Z;long-run-topic-01;88392;499;499;499
2026-01-18T15:40:39.2476447Z;long-run-topic-01;88906;514;514;514
2026-01-18T15:40:40.2493239Z;long-run-topic-01;89396;490;490;490
2026-01-18T15:40:41.2638247Z;long-run-topic-01;89916;520;520;520
2026-01-18T15:40:42.2761096Z;long-run-topic-01;90427;511;511;511
2026-01-18T15:40:43.2764554Z;long-run-topic-01;90923;496;496;496
2026-01-18T15:40:44.2852481Z;long-run-topic-01;91429;506;506;506
2026-01-18T15:40:45.2868642Z;long-run-topic-01;91918;489;489;489
2026-01-18T15:40:46.3014445Z;long-run-topic-01;92426;508;508;508
2026-01-18T15:40:47.3009451Z;long-run-topic-01;92927;501;501;501
2026-01-18T15:40:48.3014450Z;long-run-topic-01;93437;510;510;510
2026-01-18T15:40:49.3031090Z;long-run-topic-01;93931;494;494;494
2026-01-18T15:40:50.3083994Z;long-run-topic-01;94450;519;519;519
2026-01-18T15:40:51.3138375Z;long-run-topic-01;94943;493;493;493
2026-01-18T15:40:52.3146072Z;long-run-topic-01;95446;503;503;503
2026-01-18T15:40:53.3299549Z;long-run-topic-01;95946;500;500;500
2026-01-18T15:40:54.3422630Z;long-run-topic-01;96459;513;513;513
2026-01-18T15:40:55.3465709Z;long-run-topic-01;96976;517;517;517
2026-01-18T15:40:56.3511098Z;long-run-topic-01;97478;502;502;502
2026-01-18T15:40:57.3529777Z;long-run-topic-01;97977;499;499;499
2026-01-18T15:40:58.3671852Z;long-run-topic-01;98485;508;508;508
2026-01-18T15:40:59.3824640Z;long-run-topic-01;98950;465;465;465
2026-01-18T15:41:00.3874262Z;long-run-topic-01;99497;547;547;547
2026-01-18T15:41:01.3882875Z;long-run-topic-01;99996;499;499;499
2026-01-18T15:41:02.4012920Z;long-run-topic-01;100491;495;495;495
2026-01-18T15:41:03.4153878Z;long-run-topic-01;100998;507;507;507
2026-01-18T15:41:04.4168920Z;long-run-topic-01;101496;498;498;498
2026-01-18T15:41:05.4327279Z;long-run-topic-01;101993;497;497;497
2026-01-18T15:41:06.4328330Z;long-run-topic-01;102495;502;502;502
