ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-06,9776,511,511
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-07,9778,501,501
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-04,9776,511,511
2026-01-17T14:17:31.8040202Z,kafka-e2e-topic-05,9776,511,511
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-09,9181,521,521
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-08,10305,523,523
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-02,10301,525,525
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-03,10303,527,527
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-10,8958,523,523
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-01,10301,525,525
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-06,10304,528,528
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-07,10303,525,525
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-04,10303,527,527
2026-01-17T14:17:32.8242197Z,kafka-e2e-topic-05,10304,528,528
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-09,9670,489,489
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-08,10794,489,489
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-02,10796,495,495
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-03,10786,483,483
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-10,9451,493,493
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-01,10785,484,484
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-06,10802,498,498
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-07,10789,486,486
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-04,10786,483,483
2026-01-17T14:17:33.8368355Z,kafka-e2e-topic-05,10788,484,484
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-09,10183,513,513
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-08,11304,510,510
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-02,11296,500,500
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-03,11298,512,512
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-10,9958,507,507
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-01,11296,511,511
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-06,11300,498,498
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-07,11302,513,513
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-04,11298,512,512
2026-01-17T14:17:34.8422101Z,kafka-e2e-topic-05,11300,512,512
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-09,10500,317,317
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-08,11623,319,319
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-02,11622,326,326
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-03,11622,324,324
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-10,10275,317,317
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-01,11621,325,325
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-06,11621,321,321
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-07,11621,319,319
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-04,11622,324,324
2026-01-17T14:17:36.5660063Z,kafka-e2e-topic-05,11622,322,322
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-09,11485,985,985
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-08,12602,979,979
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-02,12607,985,985
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-03,12601,979,979
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-10,11254,979,979
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-01,12603,982,982
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-06,12602,981,981
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-07,12603,982,982
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-04,12606,984,984
2026-01-17T14:17:37.5672901Z,kafka-e2e-topic-05,12607,985,985
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-09,11996,511,511
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-08,13118,516,516
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-02,13117,510,510
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-03,13132,531,531
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-10,11773,519,519
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-01,13128,525,525
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-06,13118,516,516
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-07,13130,527,527
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-04,13128,522,522
2026-01-17T14:17:38.5765855Z,kafka-e2e-topic-05,13117,510,510
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-09,12040,44,44
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-08,13163,45,45
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-02,13161,44,44
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-03,13163,31,31
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-10,11819,46,46
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-01,13160,32,32
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-06,13164,46,46
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-07,13164,34,34
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-04,13161,33,33
2026-01-17T14:17:39.6289137Z,kafka-e2e-topic-05,13161,44,44
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-09,13044,1004,1004
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-08,14170,1007,1007
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-02,14165,1004,1004
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-03,14146,983,983
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-10,12818,999,999
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-01,14163,1003,1003
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-06,14165,1001,1001
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-07,14165,1001,1001
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-04,14165,1004,1004
2026-01-17T14:17:40.6337293Z,kafka-e2e-topic-05,14165,1004,1004
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-09,13541,497,497
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-08,14660,490,490
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-02,14662,497,497
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-03,14664,518,518
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-10,13318,500,500
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-01,14661,498,498
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-06,14663,498,498
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-07,14664,499,499
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-04,14662,497,497
2026-01-17T14:17:41.6524577Z,kafka-e2e-topic-05,14662,497,497
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-09,14059,518,518
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-08,15180,520,520
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-02,15177,515,515
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-03,15177,513,513
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-10,13832,514,514
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-01,15175,514,514
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-06,15179,516,516
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-07,15179,515,515
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-04,15177,515,515
2026-01-17T14:17:42.6686342Z,kafka-e2e-topic-05,15177,515,515
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-09,14570,511,511
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-08,15692,512,512
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-02,15691,514,514
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-03,15691,514,514
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-10,14345,513,513
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-01,15691,516,516
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-06,15692,513,513
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-07,15694,515,515
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-04,15691,514,514
2026-01-17T14:17:43.6807514Z,kafka-e2e-topic-05,15693,516,516
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-09,15083,513,513
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-08,16200,508,508
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-02,16198,507,507
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-03,16197,506,506
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-10,14851,506,506
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-01,16192,501,501
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-06,16199,507,507
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-07,16200,506,506
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-04,16205,514,514
2026-01-17T14:17:44.6864013Z,kafka-e2e-topic-05,16205,512,512
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-09,15586,503,503
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-08,16712,512,512
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-02,16708,510,510
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-03,16714,517,517
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-10,15367,516,516
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-01,16709,517,517
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-06,16713,514,514
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-07,16712,512,512
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-04,16708,503,503
2026-01-17T14:17:45.6977225Z,kafka-e2e-topic-05,16708,503,503
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-09,16082,496,496
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-08,17206,494,494
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-02,17203,495,495
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-03,17204,490,490
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-10,15860,493,493
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-01,17203,494,494
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-06,17206,493,493
2026-01-17T14:17:46.6983049Z,kafka-e2e-topic-07,17206,494,494
