ts_utc,topic,received_total,received_delta,msgs_per_sec
2026-01-17T00:26:19.6507578Z,long-run-topic-02,5394,1479,1479
2026-01-17T00:26:20.6566138Z,long-run-topic-06,6768,1694,1694
2026-01-17T00:26:20.6566138Z,long-run-topic-05,6491,1698,1698
2026-01-17T00:26:20.6566138Z,long-run-topic-09,6816,1894,1894
2026-01-17T00:26:20.6566138Z,long-run-topic-08,6630,1765,1765
2026-01-17T00:26:20.6566138Z,long-run-topic-07,6756,1707,1707
2026-01-17T00:26:20.6566138Z,long-run-topic-10,6428,1576,1576
2026-01-17T00:26:20.6566138Z,long-run-topic-01,6550,1828,1828
2026-01-17T00:26:20.6566138Z,long-run-topic-04,6742,1509,1509
2026-01-17T00:26:20.6566138Z,long-run-topic-03,6242,1263,1263
2026-01-17T00:26:20.6566138Z,long-run-topic-02,7031,1637,1637
2026-01-17T00:26:21.6695246Z,long-run-topic-06,8617,1849,1849
2026-01-17T00:26:21.6695246Z,long-run-topic-05,8408,1917,1917
2026-01-17T00:26:21.6695246Z,long-run-topic-09,8727,1911,1911
2026-01-17T00:26:21.6695246Z,long-run-topic-08,8797,2167,2167
2026-01-17T00:26:21.6695246Z,long-run-topic-07,8669,1913,1913
2026-01-17T00:26:21.6695246Z,long-run-topic-10,8472,2044,2044
2026-01-17T00:26:21.6695246Z,long-run-topic-01,8654,2104,2104
2026-01-17T00:26:21.6695246Z,long-run-topic-04,8844,2102,2102
2026-01-17T00:26:21.6695246Z,long-run-topic-03,8226,1984,1984
2026-01-17T00:26:21.6695246Z,long-run-topic-02,9191,2160,2160
2026-01-17T00:26:22.6787251Z,long-run-topic-06,10499,1882,1882
2026-01-17T00:26:22.6787251Z,long-run-topic-05,10231,1823,1823
2026-01-17T00:26:22.6787251Z,long-run-topic-09,10731,2004,2004
2026-01-17T00:26:22.6787251Z,long-run-topic-08,10800,2003,2003
2026-01-17T00:26:22.6787251Z,long-run-topic-07,10797,2128,2128
2026-01-17T00:26:22.6787251Z,long-run-topic-10,10542,2070,2070
2026-01-17T00:26:22.6787251Z,long-run-topic-01,10655,2001,2001
2026-01-17T00:26:22.6787251Z,long-run-topic-04,10846,2002,2002
2026-01-17T00:26:22.6787251Z,long-run-topic-03,9927,1701,1701
2026-01-17T00:26:22.6787251Z,long-run-topic-02,11311,2120,2120
2026-01-17T00:26:23.6799825Z,long-run-topic-06,12793,2294,2294
2026-01-17T00:26:23.6799825Z,long-run-topic-05,12401,2170,2170
2026-01-17T00:26:23.6799825Z,long-run-topic-09,12839,2108,2108
2026-01-17T00:26:23.6799825Z,long-run-topic-08,12846,2046,2046
2026-01-17T00:26:23.6799825Z,long-run-topic-07,12905,2108,2108
2026-01-17T00:26:23.6799825Z,long-run-topic-10,12712,2170,2170
2026-01-17T00:26:23.6799825Z,long-run-topic-01,12701,2046,2046
2026-01-17T00:26:23.6799825Z,long-run-topic-04,13016,2170,2170
2026-01-17T00:26:23.6799825Z,long-run-topic-03,12035,2108,2108
2026-01-17T00:26:23.6799825Z,long-run-topic-02,13543,2232,2232
2026-01-17T00:26:24.7093677Z,long-run-topic-06,14901,2108,2108
2026-01-17T00:26:24.7093677Z,long-run-topic-05,14323,1922,1922
2026-01-17T00:26:24.7093677Z,long-run-topic-09,15009,2170,2170
2026-01-17T00:26:24.7093677Z,long-run-topic-08,14892,2046,2046
2026-01-17T00:26:24.7093677Z,long-run-topic-07,14827,1922,1922
2026-01-17T00:26:24.7093677Z,long-run-topic-10,14572,1860,1860
2026-01-17T00:26:24.7093677Z,long-run-topic-01,14685,1984,1984
2026-01-17T00:26:24.7093677Z,long-run-topic-04,15164,2148,2148
2026-01-17T00:26:24.7093677Z,long-run-topic-03,14267,2232,2232
2026-01-17T00:26:24.7093677Z,long-run-topic-02,15527,1984,1984
2026-01-17T00:26:25.7193566Z,long-run-topic-06,16885,1984,1984
2026-01-17T00:26:25.7193566Z,long-run-topic-05,16493,2170,2170
2026-01-17T00:26:25.7193566Z,long-run-topic-09,17125,2116,2116
2026-01-17T00:26:25.7193566Z,long-run-topic-08,17001,2109,2109
2026-01-17T00:26:25.7193566Z,long-run-topic-07,16935,2108,2108
2026-01-17T00:26:25.7193566Z,long-run-topic-10,16494,1922,1922
2026-01-17T00:26:25.7193566Z,long-run-topic-01,16684,1999,1999
2026-01-17T00:26:25.7193566Z,long-run-topic-04,17187,2023,2023
2026-01-17T00:26:25.7193566Z,long-run-topic-03,16251,1984,1984
2026-01-17T00:26:25.7193566Z,long-run-topic-02,17501,1974,1974
2026-01-17T00:26:26.7190230Z,long-run-topic-06,18811,1926,1926
2026-01-17T00:26:26.7190230Z,long-run-topic-05,18563,2070,2070
2026-01-17T00:26:26.7190230Z,long-run-topic-09,19001,1876,1876
2026-01-17T00:26:26.7190230Z,long-run-topic-08,18873,1872,1872
2026-01-17T00:26:26.7190230Z,long-run-topic-07,18622,1687,1687
2026-01-17T00:26:26.7190230Z,long-run-topic-10,18484,1990,1990
2026-01-17T00:26:26.7190230Z,long-run-topic-01,18623,1939,1939
