Row Labels;Sum of msgs_per_sec;;
2026-01-17T17:17:14.5454901Z;5008;;5008
2026-01-17T17:17:15.5466860Z;4484;;4484
2026-01-17T17:17:16.5628055Z;5730;;5730
2026-01-17T17:17:17.5648712Z;4994;;4994
2026-01-17T17:17:18.5932141Z;5199;;5199
2026-01-17T17:17:19.6150456Z;4701;;4701
2026-01-17T17:17:20.6246999Z;4978;;4978
2026-01-17T17:17:21.6622621Z;4458;;4458
2026-01-17T17:17:22.6863280Z;6434;;6434
2026-01-17T17:17:23.7199217Z;4718;;4718
2026-01-17T17:17:24.7389400Z;5357;;5357
2026-01-17T17:17:25.7497263Z;5031;;5031
2026-01-17T17:17:26.7660129Z;4726;;4726
2026-01-17T17:17:27.8521548Z;3911;;3911
2026-01-17T17:52:47.0976479Z;260;;260
2026-01-17T17:52:48.1065606Z;1054;;1054
2026-01-17T17:52:49.1297865Z;295;;295
2026-01-17T17:52:50.1291187Z;853;;853
2026-01-17T17:52:51.1364083Z;1543;;1543
2026-01-17T17:52:52.2004161Z;5174;;5174
2026-01-17T17:52:53.3793666Z;3313;;3313
2026-01-17T17:52:54.3870846Z;5301;;5301
2026-01-17T17:52:55.3884217Z;7503;;7503
2026-01-17T17:52:56.3972682Z;9150;;9150
2026-01-17T17:52:57.4020803Z;9462;;9462
2026-01-17T17:52:58.4057808Z;7685;;7685
2026-01-17T17:52:59.4080907Z;9198;;9198
2026-01-17T17:53:00.4135952Z;9411;;9411
2026-01-17T17:53:01.4161200Z;8150;;8150
2026-01-17T17:53:02.4168958Z;5464;;5464
2026-01-17T17:53:03.4173593Z;5101;;5101
2026-01-17T17:53:04.4214686Z;2886;;2886
2026-01-17T17:53:05.4239065Z;7121;;7121
2026-01-17T17:53:06.4241926Z;4954;;4954
2026-01-17T17:53:07.4254472Z;4994;;4994
2026-01-17T17:53:08.4453860Z;5002;;5002
2026-01-17T17:53:09.4480934Z;5020;;5020
2026-01-17T17:53:10.4718292Z;4928;;4928
2026-01-17T17:53:11.5617594Z;5173;;5173
2026-01-17T17:53:12.6756834Z;5118;;5118
2026-01-17T17:53:13.7122930Z;5431;;5431
2026-01-17T17:53:14.7163930Z;4786;;4786
2026-01-17T17:53:15.7208444Z;5448;;5448
2026-01-17T17:53:16.7686922Z;4676;;4676
2026-01-17T17:53:17.7750859Z;5316;;5316
2026-01-17T17:53:18.8187045Z;5235;;5235
2026-01-17T17:53:19.8202273Z;5065;;5065
2026-01-17T17:53:20.8483820Z;5183;;5183
2026-01-17T17:53:21.8920040Z;5323;;5323
2026-01-17T17:53:22.9028179Z;4676;;4676
2026-01-17T17:53:23.9063854Z;4734;;4734
2026-01-17T17:53:24.9416687Z;5750;;5750
2026-01-17T17:53:25.9788228Z;5115;;5115
2026-01-17T17:53:27.0293888Z;5132;;5132
2026-01-17T17:53:28.0743753Z;5173;;5173
2026-01-17T17:53:29.0786446Z;5153;;5153
2026-01-17T17:53:30.0908379Z;5112;;5112
2026-01-17T17:53:31.0911513Z;4542;;4542
2026-01-17T17:53:32.0917990Z;5064;;5064
2026-01-17T17:53:33.1230923Z;5704;;5704
2026-01-17T17:53:34.1234944Z;2865;;2865
2026-01-17T17:53:35.1340777Z;3576;;3576
2026-01-17T17:53:36.1344063Z;6682;;6682
2026-01-17T17:53:37.1648559Z;7126;;7126
2026-01-17T17:53:38.1780143Z;4728;;4728
2026-01-17T17:53:39.1965555Z;4878;;4878
2026-01-17T17:53:40.1969756Z;5774;;5774
2026-01-17T17:53:41.1974869Z;4824;;4824
2026-01-17T17:53:42.1979343Z;4814;;4814
2026-01-17T17:53:43.2042550Z;5498;;5498
2026-01-17T17:53:44.2157777Z;4881;;4881
2026-01-17T17:53:45.2244152Z;4603;;4603
2026-01-17T17:53:46.2343041Z;5433;;5433
2026-01-17T17:53:47.2382481Z;5242;;5242
2026-01-17T17:53:48.2377880Z;5307;;5307
2026-01-17T17:53:49.2386431Z;4398;;4398
2026-01-17T17:53:50.2418308Z;5954;;5954
2026-01-17T17:53:51.2499056Z;4649;;4649
2026-01-17T17:53:52.2578622Z;5009;;5009
2026-01-17T17:53:53.2662128Z;5560;;5560
2026-01-17T17:53:54.2713032Z;4367;;4367
2026-01-17T17:53:55.2756697Z;5754;;5754
2026-01-17T17:53:56.2778646Z;5211;;5211
2026-01-17T17:53:57.2821210Z;5128;;5128
2026-01-17T17:53:58.2845544Z;4398;;4398
2026-01-17T17:53:59.2869152Z;5189;;5189
2026-01-17T17:54:00.2925668Z;5433;;5433
2026-01-17T17:54:01.2948492Z;4981;;4981
2026-01-17T17:54:02.3042182Z;5035;;5035
2026-01-17T17:54:03.3073905Z;4911;;4911
2026-01-17T17:54:04.3146865Z;5013;;5013
2026-01-17T17:54:05.3155958Z;4981;;4981
2026-01-17T17:54:06.3215706Z;5046;;5046
2026-01-17T17:54:07.3251534Z;4970;;4970
2026-01-17T17:54:08.3317051Z;5043;;5043
2026-01-17T17:54:09.3334123Z;4999;;4999
2026-01-17T17:54:10.3406369Z;4986;;4986
2026-01-17T17:54:11.3411624Z;4915;;4915
2026-01-17T17:54:12.3411858Z;5096;;5096
2026-01-17T17:54:13.3496486Z;4962;;4962
2026-01-17T17:54:14.3501800Z;5048;;5048
2026-01-17T17:54:15.3502227Z;4983;;4983
2026-01-17T17:54:16.3505162Z;5022;;5022
2026-01-17T17:54:17.3512477Z;4958;;4958
2026-01-17T17:54:18.3516014Z;4975;;4975
2026-01-17T17:54:19.3572618Z;5102;;5102
2026-01-17T17:54:20.3589332Z;5012;;5012
2026-01-17T17:54:21.3728624Z;4953;;4953
2026-01-17T17:54:22.3738555Z;4945;;4945
2026-01-17T17:54:23.3799888Z;5064;;5064
2026-01-17T17:54:24.3808895Z;4994;;4994
2026-01-17T17:54:25.3812646Z;4940;;4940
2026-01-17T17:54:26.3823598Z;5041;;5041
2026-01-17T17:54:27.3817796Z;4968;;4968
2026-01-17T17:54:28.3890607Z;5076;;5076
2026-01-17T17:54:29.3909659Z;4903;;4903
2026-01-17T17:54:30.3992077Z;5004;;5004
2026-01-17T17:54:31.4049101Z;5087;;5087
2026-01-17T17:54:32.4051015Z;4989;;4989
2026-01-17T17:54:33.4061404Z;4977;;4977
2026-01-17T17:54:34.4078962Z;5053;;5053
2026-01-17T17:54:35.4075749Z;4918;;4918
2026-01-17T17:54:36.4158467Z;5067;;5067
2026-01-17T17:54:37.4179118Z;4928;;4928
2026-01-17T17:54:38.4240095Z;5060;;5060
2026-01-17T17:54:39.4248686Z;4933;;4933
2026-01-17T17:54:40.4314087Z;5081;;5081
2026-01-17T17:54:41.4390553Z;4939;;4939
2026-01-17T17:54:42.4549454Z;5042;;5042
2026-01-17T17:54:43.4787579Z;5046;;5046
2026-01-17T17:54:44.4911774Z;5022;;5022
2026-01-17T17:54:45.5059893Z;5062;;5062
2026-01-17T17:54:46.5710266Z;4941;;4941
2026-01-17T17:54:47.5965446Z;5283;;5283
2026-01-17T17:54:48.6139484Z;5031;;5031
2026-01-17T17:54:49.6566517Z;4938;;4938
2026-01-17T17:54:50.6675757Z;4778;;4778
2026-01-17T17:54:51.6745172Z;5040;;5040
2026-01-17T17:54:52.7734766Z;5023;;5023
2026-01-17T17:54:53.7854918Z;5540;;5540
2026-01-17T17:54:54.8263802Z;5055;;5055
2026-01-17T17:54:55.8625499Z;5414;;5414
2026-01-17T17:54:56.9210903Z;5219;;5219
2026-01-17T17:54:57.9230229Z;4814;;4814
2026-01-17T17:54:58.9386946Z;4083;;4083
2026-01-17T17:54:59.9860662Z;6475;;6475
2026-01-17T17:55:01.0426265Z;5202;;5202
2026-01-17T17:55:02.0951917Z;5103;;5103
2026-01-17T17:55:03.1020242Z;5309;;5309
2026-01-17T17:55:04.1023896Z;4991;;4991
2026-01-17T17:55:05.2636893Z;2963;;2963
2026-01-17T17:55:06.2646980Z;5302;;5302
2026-01-17T17:55:07.2750640Z;9080;;9080
2026-01-17T17:55:08.2782589Z;4473;;4473
2026-01-17T17:55:09.2867025Z;4341;;4341
2026-01-17T17:55:10.2934767Z;6276;;6276
2026-01-17T17:55:11.2942252Z;5015;;5015
2026-01-17T17:55:12.3046471Z;5190;;5190
2026-01-17T17:55:13.3146769Z;4968;;4968
2026-01-17T17:55:14.3157210Z;4977;;4977
2026-01-17T17:55:15.3226868Z;5052;;5052
2026-01-17T17:55:16.3259427Z;5003;;5003
2026-01-17T17:55:17.3321714Z;4994;;4994
2026-01-17T17:55:18.3323836Z;4968;;4968
2026-01-17T17:55:19.3338362Z;4965;;4965
2026-01-17T17:55:20.3343481Z;4996;;4996
2026-01-17T17:55:21.3340368Z;4996;;4996
2026-01-17T17:55:22.3407350Z;5045;;5045
2026-01-17T17:55:23.3451789Z;1030;;1030
2026-01-17T17:55:24.3462185Z;6660;;6660
2026-01-17T17:55:25.3543555Z;6900;;6900
2026-01-17T17:55:26.3597928Z;4392;;4392
2026-01-17T17:55:27.3594069Z;3418;;3418
2026-01-17T17:55:28.3600509Z;7537;;7537
2026-01-17T17:55:29.3636390Z;3256;;3256
2026-01-17T17:55:30.3698684Z;5195;;5195
2026-01-17T17:55:31.3803098Z;6549;;6549
2026-01-17T17:55:32.3834832Z;4959;;4959
2026-01-17T17:55:33.3929429Z;4838;;4838
2026-01-17T17:55:34.3993650Z;1606;;1606
2026-01-17T17:55:35.4047480Z;2863;;2863
2026-01-17T17:55:36.4074926Z;7362;;7362
2026-01-17T17:55:37.4087527Z;6841;;6841
2026-01-17T17:55:38.4144231Z;6381;;6381
2026-01-17T17:55:39.4160013Z;4991;;4991
2026-01-17T17:55:40.4187296Z;4759;;4759
2026-01-17T17:55:41.4199657Z;5354;;5354
2026-01-17T17:55:42.4320497Z;4996;;4996
2026-01-17T17:55:43.4390505Z;5014;;5014
2026-01-17T17:55:44.6806555Z;1072;;1072
2026-01-17T17:55:45.6858316Z;4263;;4263
2026-01-17T17:55:46.7733219Z;8099;;8099
2026-01-17T17:55:47.7814301Z;7017;;7017
2026-01-17T17:55:48.8367711Z;5562;;5562
2026-01-17T17:55:49.8361993Z;5071;;5071
2026-01-17T17:55:50.8952354Z;4427;;4427
2026-01-17T17:55:51.9686442Z;4299;;4299
2026-01-17T17:55:53.0461365Z;6121;;6121
2026-01-17T17:55:54.0561127Z;4617;;4617
2026-01-17T17:55:55.0564919Z;5314;;5314
2026-01-17T17:55:56.0660216Z;5821;;5821
2026-01-17T17:55:57.2086214Z;5205;;5205
2026-01-17T17:55:58.2079105Z;4211;;4211
2026-01-17T17:55:59.2106238Z;1723;;1723
2026-01-17T17:56:00.2136777Z;3098;;3098
2026-01-17T17:56:01.2206910Z;7018;;7018
2026-01-17T17:56:02.2211546Z;2345;;2345
2026-01-17T17:56:03.2215559Z;2186;;2186
2026-01-17T17:56:04.2333751Z;4097;;4097
2026-01-17T17:56:05.2351004Z;2303;;2303
2026-01-17T17:56:06.2461334Z;1690;;1690
2026-01-17T17:56:07.2576549Z;3101;;3101
2026-01-17T17:56:08.2611883Z;7310;;7310
2026-01-17T17:56:09.2692530Z;9028;;9028
2026-01-17T17:56:10.2710000Z;6986;;6986
2026-01-17T17:56:11.2791124Z;2088;;2088
2026-01-17T17:56:12.2806209Z;2083;;2083
2026-01-17T17:56:13.2820987Z;2050;;2050
2026-01-17T17:56:14.5877190Z;2267;;2267
2026-01-17T17:56:15.5966176Z;772;;772
2026-01-17T17:56:16.7453906Z;1195;;1195
2026-01-17T17:56:17.7470178Z;503;;503
2026-01-17T17:56:18.7497488Z;1157;;1157
2026-01-17T17:56:19.7575015Z;337;;337
2026-01-17T17:56:20.8861932Z;783;;783
2026-01-17T17:56:21.8879478Z;314;;314
2026-01-17T17:56:23.2032429Z;963;;963
2026-01-17T17:56:24.3272328Z;885;;885
2026-01-17T17:56:25.3770140Z;2430;;2430
2026-01-17T17:56:26.3801367Z;9391;;9391
2026-01-17T17:56:27.3851437Z;8665;;8665
2026-01-17T17:56:28.3856439Z;10144;;10144
2026-01-17T17:56:29.3969081Z;10260;;10260
2026-01-17T17:56:30.4000514Z;10447;;10447
2026-01-17T17:56:31.4046049Z;10218;;10218
2026-01-17T17:56:32.4059121Z;9954;;9954
2026-01-17T17:56:33.4181549Z;7660;;7660
2026-01-17T17:56:34.4208981Z;8580;;8580
2026-01-17T17:56:35.4285292Z;8257;;8257
2026-01-17T17:56:36.4427125Z;7886;;7886
2026-01-17T17:56:37.4695734Z;8179;;8179
2026-01-17T17:56:38.5342640Z;8229;;8229
2026-01-17T17:56:39.5378884Z;9730;;9730
2026-01-17T17:56:40.5415708Z;2628;;2628
2026-01-17T17:56:41.8439665Z;1115;;1115
2026-01-17T17:56:42.8475599Z;2950;;2950
2026-01-17T17:56:43.9056742Z;6147;;6147
2026-01-17T17:56:44.9094317Z;9397;;9397
2026-01-17T17:56:45.9777233Z;8480;;8480
2026-01-17T17:56:47.0464213Z;7871;;7871
2026-01-17T17:56:48.0456860Z;8823;;8823
2026-01-17T17:56:49.0496015Z;7948;;7948
2026-01-17T17:56:50.1257870Z;7461;;7461
2026-01-17T17:56:51.1675375Z;6776;;6776
2026-01-17T17:56:52.1694508Z;4970;;4970
2026-01-17T17:56:53.1808575Z;4709;;4709
2026-01-17T17:56:54.1806996Z;3641;;3641
2026-01-17T17:56:55.3631850Z;6534;;6534
2026-01-17T17:56:56.3659992Z;7465;;7465
2026-01-17T17:56:57.3685496Z;5394;;5394
2026-01-17T17:56:58.3789416Z;5287;;5287
2026-01-17T17:56:59.3813614Z;4720;;4720
2026-01-17T17:57:00.3902863Z;5247;;5247
2026-01-17T17:57:01.3912384Z;4938;;4938
2026-01-17T17:57:02.3914864Z;5058;;5058
2026-01-17T17:57:03.3978988Z;4735;;4735
2026-01-17T17:57:04.4066237Z;5231;;5231
2026-01-17T17:57:05.4069024Z;780;;780
2026-01-17T17:57:06.4135137Z;5905;;5905
2026-01-17T17:57:07.4159173Z;8387;;8387
2026-01-17T17:57:08.4218304Z;4979;;4979
2026-01-17T17:57:09.4240365Z;5016;;5016
2026-01-17T17:57:10.4307433Z;4167;;4167
2026-01-17T17:57:11.4338336Z;5838;;5838
2026-01-17T17:57:12.4387669Z;4250;;4250
2026-01-17T17:57:13.4433575Z;5671;;5671
2026-01-17T17:57:14.4677269Z;5035;;5035
2026-01-17T17:57:15.4965244Z;5073;;5073
2026-01-17T17:57:16.5342070Z;5192;;5192
2026-01-17T17:57:17.5674351Z;4963;;4963
2026-01-17T17:57:18.6078697Z;5121;;5121
2026-01-17T17:57:19.6607744Z;5164;;5164
2026-01-17T17:57:20.6702160Z;4998;;4998
2026-01-17T17:57:21.6801606Z;4947;;4947
2026-01-17T17:57:22.7476198Z;5151;;5151
2026-01-17T17:57:23.7490418Z;4875;;4875
2026-01-17T17:57:24.8185135Z;5359;;5359
2026-01-17T17:57:25.8189635Z;4921;;4921
2026-01-17T17:57:26.8194614Z;4473;;4473
2026-01-17T17:57:27.8245737Z;5627;;5627
2026-01-17T17:57:28.8246655Z;5069;;5069
2026-01-17T17:57:29.8254074Z;4524;;4524
2026-01-17T17:57:30.8416392Z;4833;;4833
2026-01-17T17:57:31.9056428Z;5780;;5780
2026-01-17T17:57:32.9081186Z;4936;;4936
2026-01-17T17:57:33.9194099Z;4776;;4776
2026-01-17T17:57:34.9240790Z;4160;;4160
2026-01-17T17:57:35.9249525Z;6248;;6248
2026-01-17T17:57:37.0875476Z;4257;;4257
2026-01-17T17:57:38.0921115Z;5778;;5778
2026-01-17T17:57:39.0948486Z;5311;;5311
2026-01-17T17:57:40.1617593Z;5750;;5750
2026-01-17T17:57:41.1629028Z;4215;;4215
2026-01-17T17:57:42.1653333Z;4784;;4784
2026-01-17T17:57:43.1683835Z;5164;;5164
2026-01-17T17:57:44.2356778Z;5711;;5711
2026-01-17T17:57:45.2362883Z;5747;;5747
2026-01-17T17:57:46.2362066Z;4667;;4667
2026-01-17T17:57:47.2396114Z;3238;;3238
2026-01-17T17:57:48.2440893Z;6929;;6929
2026-01-17T17:57:49.2480218Z;4617;;4617
2026-01-17T17:57:50.2493618Z;4839;;4839
2026-01-17T17:57:51.3868058Z;4845;;4845
2026-01-17T17:57:52.3932812Z;8025;;8025
2026-01-17T17:57:53.3978707Z;601;;601
2026-01-17T17:57:54.4041807Z;7209;;7209
2026-01-17T17:57:55.4175295Z;3172;;3172
2026-01-17T17:57:56.4230517Z;5626;;5626
2026-01-17T17:57:57.4313285Z;8410;;8410
2026-01-17T17:57:58.6250731Z;778;;778
2026-01-17T17:57:59.6251120Z;4634;;4634
2026-01-17T17:58:00.6341469Z;2213;;2213
2026-01-17T17:58:01.6868184Z;7690;;7690
2026-01-17T17:58:02.7340636Z;9409;;9409
2026-01-17T17:58:03.7337302Z;5475;;5475
2026-01-17T17:58:04.7345525Z;3549;;3549
2026-01-17T17:58:05.7420187Z;4937;;4937
2026-01-17T17:58:06.7472573Z;4082;;4082
2026-01-17T17:58:07.7541367Z;7538;;7538
2026-01-17T17:58:08.8315438Z;3767;;3767
2026-01-17T17:58:09.8350305Z;6169;;6169
2026-01-17T17:58:10.9037678Z;4166;;4166
2026-01-17T17:58:11.9054695Z;6264;;6264
2026-01-17T17:58:12.9738434Z;5560;;5560
2026-01-17T17:58:13.9796565Z;5086;;5086
2026-01-17T17:58:15.1738275Z;4095;;4095
2026-01-17T17:58:16.1736767Z;4861;;4861
2026-01-17T17:58:17.1755633Z;6587;;6587
2026-01-17T17:58:18.1774637Z;4200;;4200
2026-01-17T17:58:19.1767993Z;5908;;5908
2026-01-17T17:58:20.1766695Z;5331;;5331
2026-01-17T17:58:21.1791797Z;4320;;4320
2026-01-17T17:58:22.1876704Z;5688;;5688
2026-01-17T17:58:23.2940669Z;3519;;3519
2026-01-17T17:58:24.2970440Z;7078;;7078
2026-01-17T17:58:25.3002186Z;5683;;5683
2026-01-17T17:58:26.3183916Z;3463;;3463
2026-01-17T17:58:27.3225219Z;7514;;7514
2026-01-17T17:58:28.3281226Z;3957;;3957
2026-01-17T17:58:29.3437842Z;5717;;5717
2026-01-17T17:58:30.3563307Z;5598;;5598
2026-01-17T17:58:31.3666341Z;5073;;5073
2026-01-17T17:58:32.3722958Z;4958;;4958
2026-01-17T17:58:33.3737995Z;5010;;5010
2026-01-17T17:58:34.3737684Z;2472;;2472
2026-01-17T17:58:35.3811550Z;7625;;7625
2026-01-17T17:58:36.3960187Z;981;;981
2026-01-17T17:58:37.3963368Z;8369;;8369
2026-01-17T17:58:38.3993700Z;5710;;5710
2026-01-17T17:58:39.4032197Z;3423;;3423
2026-01-17T17:58:40.4071013Z;6546;;6546
2026-01-17T17:58:41.4070164Z;4997;;4997
2026-01-17T17:58:42.4086013Z;4839;;4839
2026-01-17T17:58:43.4112162Z;2107;;2107
2026-01-17T17:58:44.4151973Z;7997;;7997
2026-01-17T17:58:45.4172354Z;5087;;5087
2026-01-17T17:58:46.5250646Z;1146;;1146
2026-01-17T17:58:47.5701055Z;7730;;7730
2026-01-17T17:58:48.6231495Z;6321;;6321
2026-01-17T17:58:49.6639925Z;5322;;5322
2026-01-17T17:58:50.7125178Z;4674;;4674
2026-01-17T17:58:51.7607466Z;5064;;5064
2026-01-17T17:58:53.4029541Z;4915;;4915
2026-01-17T17:58:54.4133836Z;1746;;1746
2026-01-17T17:58:55.4856751Z;3199;;3199
2026-01-17T17:58:56.5288704Z;2484;;2484
2026-01-17T17:58:57.5892727Z;7516;;7516
2026-01-17T17:58:58.6398534Z;9504;;9504
2026-01-17T17:58:59.6990822Z;8056;;8056
2026-01-17T17:59:00.7553044Z;3392;;3392
2026-01-17T17:59:01.8413007Z;1835;;1835
2026-01-17T17:59:02.8410931Z;1358;;1358
2026-01-17T17:59:03.8485344Z;3095;;3095
2026-01-17T17:59:04.8541991Z;4934;;4934
2026-01-17T17:59:05.8545775Z;1489;;1489
2026-01-17T17:59:06.9256692Z;4093;;4093
2026-01-17T17:59:07.9375018Z;8273;;8273
2026-01-17T17:59:08.9900412Z;9857;;9857
2026-01-17T17:59:10.0363950Z;8431;;8431
2026-01-17T17:59:11.2463603Z;7073;;7073
2026-01-17T17:59:12.2553689Z;3783;;3783
2026-01-17T17:59:13.2577781Z;2609;;2609
2026-01-17T17:59:14.2610710Z;5973;;5973
2026-01-17T17:59:15.2687863Z;9205;;9205
2026-01-17T17:59:16.2725464Z;8466;;8466
2026-01-17T17:59:17.2754481Z;5975;;5975
2026-01-17T17:59:18.2752140Z;3018;;3018
2026-01-17T17:59:19.2821055Z;7516;;7516
2026-01-17T17:59:20.2836947Z;5758;;5758
2026-01-17T17:59:21.2833018Z;4966;;4966
2026-01-17T17:59:22.2976178Z;3980;;3980
2026-01-17T17:59:23.2994157Z;6582;;6582
2026-01-17T17:59:24.3003582Z;3154;;3154
2026-01-17T17:59:25.3074061Z;4864;;4864
2026-01-17T17:59:26.3175658Z;6465;;6465
2026-01-17T17:59:27.3190824Z;5767;;5767
2026-01-17T17:59:28.3311919Z;4893;;4893
2026-01-17T17:59:29.3348093Z;4749;;4749
2026-01-17T17:59:30.3406140Z;5563;;5563
2026-01-17T17:59:31.3480280Z;5105;;5105
2026-01-17T17:59:32.3565459Z;5078;;5078
2026-01-17T17:59:33.3572791Z;4929;;4929
2026-01-17T17:59:34.3616856Z;4060;;4060
2026-01-17T17:59:35.6218249Z;1521;;1521
2026-01-17T17:59:36.6228521Z;4533;;4533
2026-01-17T17:59:37.6766988Z;5468;;5468
2026-01-17T17:59:38.6774175Z;8125;;8125
2026-01-17T17:59:39.7488500Z;4351;;4351
2026-01-17T17:59:40.8217241Z;7593;;7593
2026-01-17T17:59:41.9066037Z;5249;;5249
2026-01-17T17:59:42.9863156Z;5377;;5377
2026-01-17T17:59:44.0766281Z;4408;;4408
2026-01-17T17:59:45.1462103Z;6753;;6753
2026-01-17T17:59:46.1507973Z;3983;;3983
2026-01-17T17:59:47.2176462Z;3700;;3700
2026-01-17T17:59:48.2194958Z;5610;;5610
2026-01-17T17:59:49.2345040Z;7013;;7013
2026-01-17T17:59:50.2590930Z;4349;;4349
2026-01-17T17:59:51.3256532Z;4434;;4434
2026-01-17T17:59:52.3338914Z;8273;;8273
2026-01-17T17:59:53.3420107Z;4169;;4169
2026-01-17T17:59:54.3556585Z;5905;;5905
2026-01-17T17:59:55.3582832Z;2436;;2436
2026-01-17T17:59:56.3661959Z;7677;;7677
2026-01-17T17:59:57.3665888Z;4288;;4288
2026-01-17T17:59:58.3807105Z;2772;;2772
2026-01-17T17:59:59.3819357Z;7949;;7949
2026-01-17T18:00:00.3834558Z;4982;;4982
2026-01-17T18:00:01.3883749Z;4984;;4984
2026-01-17T18:00:02.3917468Z;5030;;5030
2026-01-17T18:00:03.3964492Z;3461;;3461
2026-01-17T18:00:04.4060560Z;6614;;6614
2026-01-17T18:00:05.4069485Z;4993;;4993
2026-01-17T18:00:06.4074586Z;4895;;4895
2026-01-17T18:00:07.4070844Z;5114;;5114
2026-01-17T18:00:08.4076395Z;5013;;5013
2026-01-17T18:00:09.4092285Z;1457;;1457
2026-01-17T18:00:10.4208072Z;2894;;2894
2026-01-17T18:00:11.6344846Z;1371;;1371
2026-01-17T18:00:12.6901004Z;3216;;3216
2026-01-17T18:00:13.8871609Z;1632;;1632
2026-01-17T18:00:14.9694895Z;1926;;1926
2026-01-17T18:00:16.0278681Z;4946;;4946
2026-01-17T18:00:17.0393742Z;8221;;8221
2026-01-17T18:00:18.0840937Z;12501;;12501
2026-01-17T18:00:19.1219258Z;7494;;7494
2026-01-17T18:00:20.1255419Z;8679;;8679
2026-01-17T18:00:21.1278394Z;8090;;8090
2026-01-17T18:00:22.1367455Z;4716;;4716
2026-01-17T18:00:23.1769226Z;5152;;5152
2026-01-17T18:00:24.1821912Z;5461;;5461
2026-01-17T18:00:25.1834054Z;4976;;4976
2026-01-17T18:00:26.1875192Z;4037;;4037
2026-01-17T18:00:27.2053574Z;4716;;4716
2026-01-17T18:00:28.2078869Z;6448;;6448
2026-01-17T18:00:29.2104816Z;4677;;4677
2026-01-17T18:00:30.2132333Z;6027;;6027
2026-01-17T18:00:31.2128448Z;3722;;3722
2026-01-17T18:00:32.2142424Z;5329;;5329
2026-01-17T18:00:33.2176014Z;4867;;4867
2026-01-17T18:00:34.2185949Z;5365;;5365
2026-01-17T18:00:35.2258261Z;5788;;5788
2026-01-17T18:00:36.2338080Z;5139;;5139
2026-01-17T18:00:37.2344388Z;5047;;5047
2026-01-17T18:00:38.2347678Z;4712;;4712
2026-01-17T18:00:39.2382068Z;5142;;5142
2026-01-17T18:00:40.2480194Z;5487;;5487
2026-01-17T18:00:41.2526083Z;5412;;5412
2026-01-17T18:00:42.2576414Z;5117;;5117
2026-01-17T18:00:43.2601373Z;4882;;4882
2026-01-17T18:00:44.2606309Z;5038;;5038
2026-01-17T18:00:45.2617133Z;4333;;4333
2026-01-17T18:00:46.2628018Z;5630;;5630
2026-01-17T18:00:47.2647300Z;4997;;4997
2026-01-17T18:00:48.2731905Z;5182;;5182
2026-01-17T18:00:49.2745968Z;4683;;4683
2026-01-17T18:00:50.2792546Z;5345;;5345
2026-01-17T18:00:51.2801007Z;5239;;5239
2026-01-17T18:00:52.2837810Z;4852;;4852
2026-01-17T18:00:53.2893044Z;4809;;4809
2026-01-17T18:00:54.2995846Z;5305;;5305
2026-01-17T18:00:55.3005559Z;4949;;4949
2026-01-17T18:00:56.3147848Z;1849;;1849
2026-01-17T18:00:57.3145526Z;5736;;5736
2026-01-17T18:00:58.3208357Z;6208;;6208
2026-01-17T18:00:59.3309948Z;4204;;4204
2026-01-17T18:01:00.3324782Z;3100;;3100
2026-01-17T18:01:01.3348750Z;2827;;2827
2026-01-17T18:01:02.3389679Z;6318;;6318
2026-01-17T18:01:03.3528891Z;8640;;8640
2026-01-17T18:01:04.3559175Z;6033;;6033
2026-01-17T18:01:05.3552358Z;286;;286
2026-01-17T18:01:06.3587510Z;5604;;5604
2026-01-17T18:01:07.3643828Z;7837;;7837
2026-01-17T18:01:08.3669033Z;3046;;3046
2026-01-17T18:01:09.3745151Z;6127;;6127
2026-01-17T18:01:10.3760454Z;6961;;6961
2026-01-17T18:01:11.3792108Z;4762;;4762
2026-01-17T18:01:12.3832571Z;3504;;3504
2026-01-17T18:01:13.3948672Z;6069;;6069
2026-01-17T18:01:14.3957022Z;5853;;5853
2026-01-17T18:01:15.3965132Z;4094;;4094
2026-01-17T18:01:16.3996263Z;6013;;6013
2026-01-17T18:01:17.4049858Z;3926;;3926
2026-01-17T18:01:18.4136680Z;5929;;5929
2026-01-17T18:01:19.4197054Z;5073;;5073
2026-01-17T18:01:20.4272482Z;5018;;5018
2026-01-17T18:01:21.4292623Z;0;;0
2026-01-17T18:01:22.4303543Z;0;;0
2026-01-17T18:01:23.4303560Z;1;;1
2026-01-17T18:01:24.4330681Z;0;;0
2026-01-17T18:01:25.4415177Z;0;;0
2026-01-17T18:01:26.4422511Z;0;;0
Grand Total;19300377;;
